patientid	celltype	predicted_proportion	class	true_proportion	sample_size
GSM3099849	Mesenchymal cells	0	s1 15000	0.0127886323268206	15000
GSM3099849	Myeloid cells	0.00242918462139581	s1 15000	0	15000
GSM3099849	Myoepithelial cells	0.220525488498029	s1 15000	0.142451154529307	15000
GSM3099849	T cells	0.00249195803029788	s1 15000	0.0507992895204263	15000
GSM5022599	B cells	0.00880414799575022	s1 15000	0.00909090909090909	15000
GSM5022599	Cycling cells	0.143765100207705	s1 15000	0.0847107438016529	15000
GSM5022599	Endothelial cells	0.118847995780232	s1 15000	0.142561983471074	15000
GSM5022599	Epithelial cells	0.571733905298889	s1 15000	0.451652892561984	15000
GSM5022599	Mesenchymal cells	0.0758269036880357	s1 15000	0.123140495867769	15000
GSM5022599	Myeloid cells	0.018941841682467	s1 15000	0.034297520661157	15000
GSM5022599	Myoepithelial cells	0.027199360812999	s1 15000	0.0384297520661157	15000
GSM5022599	T cells	0.0348807445339222	s1 15000	0.116115702479339	15000
GSM5022600	B cells	0.00056944231755829	s1 15000	0.00301204819277108	15000
GSM5022600	Cycling cells	0.0496633011839624	s1 15000	0.0406626506024096	15000
GSM5022600	Endothelial cells	0.0344284441403709	s1 15000	0.052710843373494	15000
GSM5022600	Epithelial cells	0.687185938643851	s1 15000	0.450301204819277	15000
GSM5022600	Mesenchymal cells	0.0723441834246841	s1 15000	0.0798192771084337	15000
GSM5022600	Myeloid cells	0.0262458641200241	s1 15000	0.0346385542168675	15000
GSM5022600	Myoepithelial cells	0.0329119804270334	s1 15000	0.0180722891566265	15000
GSM5022600	T cells	0.0966508457425162	s1 15000	0.32078313253012	15000
GSM5022601	B cells	0.0309671693190363	s1 15000	0.00588235294117647	15000
GSM5022601	Cycling cells	0.00837427952586372	s1 15000	0.0550420168067227	15000
GSM5022601	Endothelial cells	0.293818292706256	s1 15000	0.196638655462185	15000
GSM5022601	Epithelial cells	0.429399404234203	s1 15000	0.308823529411765	15000
GSM5022601	Mesenchymal cells	0.125821891902683	s1 15000	0.222268907563025	15000
GSM5022601	Myeloid cells	0.0274623825313944	s1 15000	0.0436974789915966	15000
GSM5022601	Myoepithelial cells	0.0251605619958668	s1 15000	0.0529411764705882	15000
GSM5022601	T cells	0.0589960177846964	s1 15000	0.114705882352941	15000
GSM5022602	B cells	0.0266061206769009	s1 15000	0.00477489768076398	15000
GSM5022602	Cycling cells	0.0907612283586577	s1 15000	0.082537517053206	15000
GSM5022602	Endothelial cells	0.130984777507438	s1 15000	0.096862210095498	15000
GSM5022602	Epithelial cells	0.622177588280384	s1 15000	0.47612551159618	15000
GSM5022602	Mesenchymal cells	0.102113036736603	s1 15000	0.162346521145975	15000
GSM5022602	Myeloid cells	0.0121920911545319	s1 15000	0.0491132332878581	15000
GSM5022602	Myoepithelial cells	0	s1 15000	0.0477489768076398	15000
GSM5022602	T cells	0.0151651572854834	s1 15000	0.0804911323328786	15000
GSM5022603	B cells	0.0186638764753706	s1 15000	0.00659050966608084	15000
GSM5022603	Cycling cells	0.171805578215039	s1 15000	0.0659050966608084	15000
GSM5022603	Endothelial cells	0.239501037476576	s1 15000	0.150263620386643	15000
GSM5022603	Epithelial cells	0.36310032536617	s1 15000	0.365114235500879	15000
GSM5022603	Mesenchymal cells	0.151601193113363	s1 15000	0.253075571177504	15000
GSM5022603	Myeloid cells	0.0382010436743337	s1 15000	0.0707381370826011	15000
GSM5022603	Myoepithelial cells	0.00600485222263001	s1 15000	0.0408611599297012	15000
GSM5022603	T cells	0.011122093456517	s1 15000	0.0474516695957821	15000
TSMammary	B cells	0.123996405284641	s1 15000	0.0135387488328665	15000
TSMammary	Cycling cells	0.0311407300837035	s1 15000	0.0282446311858077	15000
TSMammary	Endothelial cells	0.001147297282681	s1 15000	0.0443510737628385	15000
TSMammary	Epithelial cells	0.410960760571055	s1 15000	0.202380952380952	15000
TSMammary	Mesenchymal cells	0.109672509740824	s1 15000	0.244164332399627	15000
TSMammary	Myeloid cells	0.00232965406454052	s1 15000	0.0210084033613445	15000
TSMammary	Myoepithelial cells	0.212844811195579	s1 15000	0.0945378151260504	15000
TSMammary	T cells	0.107907831776977	s1 15000	0.351774042950514	15000
sc5rJUQ026	B cells	0.0390480254736289	s1 15000	0.0746159473299195	15000
sc5rJUQ026	Cycling cells	0.0235990409811114	s1 15000	0.0241404535479151	15000
sc5rJUQ026	Endothelial cells	0.00395414653392741	s1 15000	0.00877834674469642	15000
sc5rJUQ026	Epithelial cells	0.00884205125255344	s1 15000	0.0592538405267008	15000
sc5rJUQ026	Mesenchymal cells	0.159300179610007	s1 15000	0.0833942940746159	15000
sc5rJUQ026	Myeloid cells	0.0463700824949023	s1 15000	0.027798098024872	15000
sc5rJUQ026	Myoepithelial cells	0	s1 15000	0.0212143379663497	15000
sc5rJUQ026	T cells	0.718886473653869	s1 15000	0.700804681784931	15000
sc5rJUQ033	B cells	0.112234595988796	s1 15000	0.112883925009972	15000
sc5rJUQ033	Cycling cells	0.0752033320009317	s1 15000	0.0430793777423215	15000
sc5rJUQ033	Endothelial cells	0.00198516188782546	s1 15000	0.00717989629038692	15000
sc5rJUQ033	Epithelial cells	0	s1 15000	0.0331072995612286	15000
sc5rJUQ033	Mesenchymal cells	0.0319599777754867	s1 15000	0.00957319505384922	15000
sc5rJUQ033	Myeloid cells	0.21640798741636	s1 15000	0.1523733546071	15000
sc5rJUQ033	Myoepithelial cells	0.00463024673531979	s1 15000	0.00119664938173115	15000
sc5rJUQ033	T cells	0.557578698195281	s1 15000	0.64060630235341	15000
sc5rJUQ039	B cells	0.0366322640749128	s1 15000	0.244926522043387	15000
sc5rJUQ039	Cycling cells	0	s1 15000	0.00279916025192442	15000
sc5rJUQ039	Endothelial cells	0.0487186367884979	s1 15000	0.0419874037788663	15000
sc5rJUQ039	Epithelial cells	0.0182068691578209	s1 15000	0.0468859342197341	15000
sc5rJUQ039	Mesenchymal cells	0.0578015389740737	s1 15000	0.0377886634009797	15000
sc5rJUQ039	Myeloid cells	0.0451157855796048	s1 15000	0.0244926522043387	15000
sc5rJUQ039	Myoepithelial cells	0.0164655566162858	s1 15000	0.0524842547235829	15000
sc5rJUQ039	T cells	0.777059348808804	s1 15000	0.548635409377187	15000
sc5rJUQ042	B cells	0.00558332226716313	s1 15000	0.114042933810376	15000
sc5rJUQ042	Cycling cells	0	s1 15000	0.00402504472271914	15000
sc5rJUQ042	Endothelial cells	0.0919356639540669	s1 15000	0.0684257602862254	15000
sc5rJUQ042	Epithelial cells	0.055512856405626	s1 15000	0.0679785330948122	15000
sc5rJUQ042	Mesenchymal cells	0.181527956550364	s1 15000	0.131932021466905	15000
sc5rJUQ042	Myeloid cells	0.0504973398514031	s1 15000	0.0313059033989267	15000
sc5rJUQ042	Myoepithelial cells	0	s1 15000	0.0420393559928444	15000
sc5rJUQ042	T cells	0.614942860971377	s1 15000	0.540250447227191	15000
sc5rJUQ043	B cells	0.00201041273829428	s1 15000	0.0377358490566038	15000
sc5rJUQ043	Cycling cells	0.00110945690752349	s1 15000	0.0188679245283019	15000
sc5rJUQ043	Endothelial cells	0.0717075395582738	s1 15000	0.132075471698113	15000
sc5rJUQ043	Epithelial cells	0.0132147153988491	s1 15000	0.0943396226415094	15000
sc5rJUQ043	Mesenchymal cells	0.261337017474411	s1 15000	0.0943396226415094	15000
sc5rJUQ043	Myeloid cells	0.0154447879273543	s1 15000	0	15000
sc5rJUQ043	Myoepithelial cells	0.0202450088206406	s1 15000	0.188679245283019	15000
sc5rJUQ043	T cells	0.614931061174654	s1 15000	0.433962264150943	15000
sc5rJUQ045	B cells	0.00101832191282218	s1 15000	0.0101180438448567	15000
sc5rJUQ045	Cycling cells	0.236281568448704	s1 15000	0.109612141652614	15000
sc5rJUQ045	Endothelial cells	0.0571780267159199	s1 15000	0.0320404721753794	15000
sc5rJUQ045	Epithelial cells	0	s1 15000	0.39460370994941	15000
sc5rJUQ045	Mesenchymal cells	0.17666112399102	s1 15000	0.104553119730185	15000
sc5rJUQ045	Myeloid cells	0.194475831701734	s1 15000	0.0893760539629005	15000
sc5rJUQ045	Myoepithelial cells	0.0984409948629842	s1 15000	0.129848229342327	15000
sc5rJUQ045	T cells	0.235944132366815	s1 15000	0.129848229342327	15000
sc5rJUQ046	B cells	0.0706176065597247	s1 15000	0.0611916264090177	15000
sc5rJUQ046	Cycling cells	0.0520363417504983	s1 15000	0.0338164251207729	15000
sc5rJUQ046	Endothelial cells	0.0762632558481954	s1 15000	0.0933977455716586	15000
sc5rJUQ046	Epithelial cells	0	s1 15000	0.127214170692432	15000
sc5rJUQ046	Mesenchymal cells	0.0536329224293075	s1 15000	0.0257648953301127	15000
sc5rJUQ046	Myeloid cells	0.0691185166912631	s1 15000	0.0611916264090177	15000
sc5rJUQ046	Myoepithelial cells	0.0510175394500757	s1 15000	0.0547504025764895	15000
sc5rJUQ046	T cells	0.627313817270936	s1 15000	0.542673107890499	15000
sc5rJUQ050	B cells	0.00757034806452015	s1 15000	0.0295238095238095	15000
sc5rJUQ050	Cycling cells	0.0148040428408661	s1 15000	0.00761904761904762	15000
sc5rJUQ050	Endothelial cells	0.00677209732667858	s1 15000	0.0114285714285714	15000
sc5rJUQ050	Epithelial cells	0.00736702310954943	s1 15000	0.0695238095238095	15000
sc5rJUQ050	Mesenchymal cells	0.735475652334175	s1 15000	0.539047619047619	15000
sc5rJUQ050	Myeloid cells	0.102473787828589	s1 15000	0.104761904761905	15000
sc5rJUQ050	Myoepithelial cells	0	s1 15000	0.0657142857142857	15000
sc5rJUQ050	T cells	0.125537048495622	s1 15000	0.172380952380952	15000
sc5rJUQ051	B cells	0.00097302489448493	s1 15000	0.0508474576271187	15000
sc5rJUQ051	Cycling cells	0.00944523681315924	s1 15000	0.00188323917137476	15000
sc5rJUQ051	Endothelial cells	0.0111458914275609	s1 15000	0.0207156308851224	15000
sc5rJUQ051	Epithelial cells	0	s1 15000	0.00376647834274953	15000
sc5rJUQ051	Mesenchymal cells	0.00340011879884926	s1 15000	0.00188323917137476	15000
sc5rJUQ051	Myeloid cells	0.277489285320001	s1 15000	0.288135593220339	15000
sc5rJUQ051	Myoepithelial cells	0.0283383565777459	s1 15000	0.00941619585687382	15000
sc5rJUQ051	T cells	0.669208086168199	s1 15000	0.623352165725047	15000
sc5rJUQ053	B cells	0.108912606034384	s1 15000	0.102402022756005	15000
sc5rJUQ053	Cycling cells	0.00379975319947004	s1 15000	0.0461441213653603	15000
sc5rJUQ053	Endothelial cells	0.00711327306550992	s1 15000	0.0151706700379267	15000
sc5rJUQ053	Epithelial cells	0.0454997338451152	s1 15000	0.125790139064475	15000
sc5rJUQ053	Mesenchymal cells	0.0957253679633513	s1 15000	0.0537294563843236	15000
sc5rJUQ053	Myeloid cells	0.11590845884452	s1 15000	0.0707964601769912	15000
sc5rJUQ053	Myoepithelial cells	0.0158141369320725	s1 15000	0.0543615676359039	15000
sc5rJUQ053	T cells	0.607226670115577	s1 15000	0.531605562579014	15000
sc5rJUQ058	B cells	0.00187502736126761	s1 15000	0.031413612565445	15000
sc5rJUQ058	Cycling cells	0.0390648813306156	s1 15000	0.0209424083769634	15000
sc5rJUQ058	Endothelial cells	0.00739926070834283	s1 15000	0.0157068062827225	15000
sc5rJUQ058	Epithelial cells	0	s1 15000	0.0366492146596859	15000
sc5rJUQ058	Mesenchymal cells	0.00856225420880965	s1 15000	0.0157068062827225	15000
sc5rJUQ058	Myeloid cells	0.20859709316726	s1 15000	0.219895287958115	15000
sc5rJUQ058	Myoepithelial cells	0.0295385024537678	s1 15000	0.00523560209424084	15000
sc5rJUQ058	T cells	0.704962980769937	s1 15000	0.654450261780105	15000
sc5rJUQ060	B cells	0.0537338865686196	s1 15000	0.1725	15000
sc5rJUQ060	Cycling cells	0.0147725744195148	s1 15000	0.005625	15000
sc5rJUQ060	Endothelial cells	0.00748571496435069	s1 15000	0.005625	15000
sc5rJUQ060	Epithelial cells	0	s1 15000	0.005625	15000
sc5rJUQ060	Mesenchymal cells	0.00952757615377188	s1 15000	0.005625	15000
sc5rJUQ060	Myeloid cells	0.0222101838891858	s1 15000	0.01625	15000
sc5rJUQ060	Myoepithelial cells	0.0040224527142204	s1 15000	0.001875	15000
sc5rJUQ060	T cells	0.888247611290337	s1 15000	0.786875	15000
sc5rJUQ064	B cells	0.00052124466014522	s1 15000	0.00629590766002099	15000
sc5rJUQ064	Cycling cells	0.0961691578984491	s1 15000	0.093389296956978	15000
sc5rJUQ064	Endothelial cells	0.103725181109513	s1 15000	0.0545645330535152	15000
sc5rJUQ064	Epithelial cells	0.271086646242103	s1 15000	0.654774396642183	15000
sc5rJUQ064	Mesenchymal cells	0.272894904265555	s1 15000	0.0503672612801679	15000
sc5rJUQ064	Myeloid cells	0.197896855856192	s1 15000	0.0398740818467996	15000
sc5rJUQ064	Myoepithelial cells	0	s1 15000	0.0272822665267576	15000
sc5rJUQ064	T cells	0.057706009968043	s1 15000	0.0734522560335782	15000
scrJUQ059	B cells	0.0584692476557834	s1 15000	0.0403690888119954	15000
scrJUQ059	Cycling cells	0.113019380472679	s1 15000	0.0668973471741638	15000
scrJUQ059	Endothelial cells	0.00296573927021662	s1 15000	0.00461361014994233	15000
scrJUQ059	Epithelial cells	0	s1 15000	0.0403690888119954	15000
scrJUQ059	Mesenchymal cells	0.00035600898934353	s1 15000	0.00346020761245675	15000
scrJUQ059	Myeloid cells	0.159718600063391	s1 15000	0.272202998846598	15000
scrJUQ059	Myoepithelial cells	0.00911600567650349	s1 15000	0.00461361014994233	15000
scrJUQ059	T cells	0.656355017872084	s1 15000	0.567474048442907	15000
scrJUQ068	B cells	0.0703673862543125	s1 15000	0.0428231562252181	15000
scrJUQ068	Cycling cells	0.0174084446765464	s1 15000	0.0507533703409992	15000
scrJUQ068	Endothelial cells	0	s1 15000	0.00713719270420301	15000
scrJUQ068	Epithelial cells	0.363604331344996	s1 15000	0.324345757335448	15000
scrJUQ068	Mesenchymal cells	0.0256868295663175	s1 15000	0.00951625693893735	15000
scrJUQ068	Myeloid cells	0.199551050195463	s1 15000	0.17208564631245	15000
scrJUQ068	Myoepithelial cells	0.0887199213245883	s1 15000	0.102299762093577	15000
scrJUQ068	T cells	0.234662036637776	s1 15000	0.291038858049167	15000
scrJUQ070	B cells	0.00320036271147657	s1 15000	0.0182926829268293	15000
scrJUQ070	Cycling cells	0.0357402010005172	s1 15000	0.0426829268292683	15000
scrJUQ070	Endothelial cells	0.114858550678839	s1 15000	0.103658536585366	15000
scrJUQ070	Epithelial cells	0.382050178100487	s1 15000	0.329268292682927	15000
scrJUQ070	Mesenchymal cells	0.0825139159345311	s1 15000	0.024390243902439	15000
scrJUQ070	Myeloid cells	0.0409159803793664	s1 15000	0.024390243902439	15000
scrJUQ070	Myoepithelial cells	0.0642264753754243	s1 15000	0.115853658536585	15000
scrJUQ070	T cells	0.276494335819358	s1 15000	0.341463414634146	15000
scrJUQ072	B cells	0.0975496167708351	s1 15000	0.15625	15000
scrJUQ072	Cycling cells	0.0607125402557308	s1 15000	0.0520833333333333	15000
scrJUQ072	Endothelial cells	0.0441802394141607	s1 15000	0.0416666666666667	15000
scrJUQ072	Epithelial cells	0.00390058311220095	s1 15000	0.0520833333333333	15000
scrJUQ072	Mesenchymal cells	0.299065876592679	s1 15000	0.125	15000
scrJUQ072	Myeloid cells	0.0767574985234298	s1 15000	0.0833333333333333	15000
scrJUQ072	Myoepithelial cells	0.0108541756220427	s1 15000	0.0520833333333333	15000
scrJUQ072	T cells	0.406979469708921	s1 15000	0.4375	15000
CID3946	B cells	0.00884218322360023	s2 15000	0	15000
CID3946	Cycling cells	0	s2 15000	0	15000
CID3946	Endothelial cells	0.244568525540025	s2 15000	0.0780141843971631	15000
CID3946	Epithelial cells	0.00966865144494114	s2 15000	0	15000
CID3946	Mesenchymal cells	0.301055592385467	s2 15000	0.290780141843972	15000
CID3946	Myeloid cells	0.163638962915558	s2 15000	0.156028368794326	15000
CID3946	Myoepithelial cells	0.0172659188606706	s2 15000	0.340425531914894	15000
CID3946	T cells	0.254960165629738	s2 15000	0.134751773049645	15000
CID44041	B cells	0.0106916253733321	s2 15000	0.0820668693009119	15000
CID44041	Cycling cells	0.0383684704917336	s2 15000	0	15000
CID44041	Endothelial cells	0.0930103416510262	s2 15000	0.0680851063829787	15000
CID44041	Epithelial cells	0.116347364559396	s2 15000	0.0662613981762918	15000
CID44041	Mesenchymal cells	0.404634610288284	s2 15000	0.326443768996961	15000
CID44041	Myeloid cells	0.0950261410833939	s2 15000	0.0492401215805471	15000
CID44041	Myoepithelial cells	0.0139555739234854	s2 15000	0.060790273556231	15000
CID44041	T cells	0.227965872629348	s2 15000	0.347112462006079	15000
CID4465	B cells	0.534488470362167	s2 15000	0.130952380952381	15000
CID4465	Cycling cells	0.112797522774317	s2 15000	0.145833333333333	15000
CID4465	Endothelial cells	0.131561611809044	s2 15000	0.205357142857143	15000
CID4465	Epithelial cells	0.0639210175101998	s2 15000	0.0982142857142857	15000
CID4465	Mesenchymal cells	0.117917944730419	s2 15000	0.196428571428571	15000
CID4465	Myeloid cells	0.0341454513672976	s2 15000	0.154761904761905	15000
CID4465	Myoepithelial cells	0	s2 15000	0.0595238095238095	15000
CID4465	T cells	0.0051679814465563	s2 15000	0.00892857142857143	15000
CID4495	B cells	0.0855763858643876	s2 15000	0.201312447078747	15000
CID4495	Cycling cells	0.101282658020107	s2 15000	0.0478408128704488	15000
CID4495	Endothelial cells	0.0195216302602418	s2 15000	0.0120660457239627	15000
CID4495	Epithelial cells	0.0140343136128452	s2 15000	0.12108382726503	15000
CID4495	Mesenchymal cells	0.028832735664289	s2 15000	0.0205334462320068	15000
CID4495	Myeloid cells	0.22540367625943	s2 15000	0.0863674851820491	15000
CID4495	Myoepithelial cells	0.00205988387350697	s2 15000	0.018839966130398	15000
CID4495	T cells	0.523288716445193	s2 15000	0.491955969517358	15000
CID44971	B cells	0.00645165070137726	s2 15000	0.0657092268345465	15000
CID44971	Cycling cells	0.0836637914872824	s2 15000	0.030690537084399	15000
CID44971	Endothelial cells	0.0342727901810029	s2 15000	0.0234113712374582	15000
CID44971	Epithelial cells	0.0527068951586887	s2 15000	0.0702341137123746	15000
CID44971	Mesenchymal cells	0.104088448283697	s2 15000	0.0816446980129845	15000
CID44971	Myeloid cells	0.117270185464085	s2 15000	0.0720047216210899	15000
CID44971	Myoepithelial cells	0.0234526506642278	s2 15000	0.0241983080857761	15000
CID44971	T cells	0.578093588059639	s2 15000	0.632107023411371	15000
CID44991	B cells	0.252310391465708	s2 15000	0.352294455066922	15000
CID44991	Cycling cells	0.157686605840936	s2 15000	0.0602294455066922	15000
CID44991	Endothelial cells	0.0184649321160183	s2 15000	0.00956022944550669	15000
CID44991	Epithelial cells	0.177007347322587	s2 15000	0.230879541108987	15000
CID44991	Mesenchymal cells	0.154257732737825	s2 15000	0.0913001912045889	15000
CID44991	Myeloid cells	0.0809104957475541	s2 15000	0.0540152963671128	15000
CID44991	Myoepithelial cells	0	s2 15000	0.0148183556405354	15000
CID44991	T cells	0.159362494769372	s2 15000	0.186902485659656	15000
CID4513	B cells	0	s2 15000	0.0113447703375761	15000
CID4513	Cycling cells	0.112563133761592	s2 15000	0.0356945213060321	15000
CID4513	Endothelial cells	0.0221700188588615	s2 15000	0.0141117874930825	15000
CID4513	Epithelial cells	0	s2 15000	0.0553403431101273	15000
CID4513	Mesenchymal cells	0.00603918337273323	s2 15000	0.0271167681239624	15000
CID4513	Myeloid cells	0.600470735591325	s2 15000	0.562257885998893	15000
CID4513	Myoepithelial cells	0.0259242902371594	s2 15000	0.0138350857775318	15000
CID4513	T cells	0.232832638178329	s2 15000	0.280298837852795	15000
CID4515	B cells	0.162385266572253	s2 15000	0.232657417289221	15000
CID4515	Cycling cells	0.0563125096804279	s2 15000	0.0608324439701174	15000
CID4515	Endothelial cells	0.0455316799754876	s2 15000	0.0405549626467449	15000
CID4515	Epithelial cells	0.322580952352478	s2 15000	0.213980789754536	15000
CID4515	Mesenchymal cells	0.11079070407335	s2 15000	0.0570971184631804	15000
CID4515	Myeloid cells	0.13648365918496	s2 15000	0.183564567769477	15000
CID4515	Myoepithelial cells	0.0669281517765092	s2 15000	0.0490928495197439	15000
CID4515	T cells	0.0989870763845345	s2 15000	0.16221985058698	15000
CID4523	B cells	0	s2 15000	0.00465657741559953	15000
